id;elemento1;elemento2;title;artist;track01;track02;track03;duplicata
328;100856;104533;0.3999999761581421;0.8888888955116272;0.8461538553237915;0.7368420958518982;0.7058823108673096;false
329;100856;104117;0.75;0.8421052694320679;0.42307692766189575;0.6086956262588501;0.8571428656578064;false
330;100856;108876;0.52173912525177;0.8125;0.5789473652839661;0.8666666746139526;0.5;false
331;100856;106511;0.5789473652839661;0.8823529481887817;0.6363636255264282;0.4516128897666931;0.6315789222717285;false
332;100856;104842;0.800000011920929;0.8333333134651184;0.5789473652839661;0.5833333730697632;0.52173912525177;false
333;100054;100856;0.5833333730697632;0.875;0.6363636255264282;0.800000011920929;0.47058820724487305;false
334;100856;109426;0.5;0.875;0.7333333492279053;0.7368420958518982;0.5;false
335;100856;105066;0.6666666269302368;0.8421052694320679;0.8181818127632141;0.5384615659713745;0.5454545021057129;false
336;100187;100856;0.5454545021057129;0.8823529481887817;0.5;0.6666666269302368;0.5714285373687744;false
337;100856;109749;0.6428571343421936;0.7894736528396606;0.9090908765792847;0.699999988079071;0.5;false
338;100856;3710;0.6000000238418579;1.0;0.4583333134651184;0.7142857313156128;0.6000000238418579;false
339;100856;103056;0.5;0.875;0.9166666865348816;0.7857142686843872;0.6666666269302368;false
340;100856;101555;0.6000000238418579;0.9375;0.550000011920929;0.7368420958518982;0.8333333134651184;false
341;100856;103002;0.5714285373687744;0.8421052694320679;0.8461538553237915;0.6666666269302368;0.5;false
342;100856;107620;0.3870967626571655;0.875;0.7857142686843872;0.8571428656578064;1.0;false
343;100521;101021;0.529411792755127;0.9375;0.7037037014961243;0.30000001192092896;0.47058820724487305;false
344;101021;104099;0.8999999761581421;0.8333333134651184;0.37037038803100586;0.3214285969734192;0.6000000238418579;false
345;101021;104310;0.8181818127632141;0.875;0.8148148059844971;0.6428571343421936;0.800000011920929;false
346;100558;101021;0.8181818127632141;0.8823529481887817;0.2222222089767456;0.6428571343421936;0.800000011920929;false
347;101021;104533;0.30000001192092896;0.8888888955116272;0.48148149251937866;0.4736841917037964;0.47058820724487305;false
348;101021;108876;0.3913043737411499;0.8125;0.7037037014961243;0.6000000238418579;0.3333333134651184;false
349;100717;101021;0.75;0.875;0.800000011920929;0.6000000238418579;0.6666666269302368;false
350;101021;106511;0.4736841917037964;0.9411764740943909;0.25925928354263306;0.29032260179519653;0.42105263471603394;false
351;101021;104842;0.6000000238418579;0.8333333134651184;0.7037037014961243;0.375;0.3478260636329651;false
352;100054;101021;0.6666666269302368;0.8125;0.29629629850387573;0.6000000238418579;0.47058820724487305;false
353;101021;109426;0.6666666269302368;0.8125;0.5555555820465088;0.4736841917037964;0.75;false
354;101021;105066;0.5;0.8421052694320679;0.3333333134651184;0.3461538553237915;0.3636363744735718;false
355;100187;101021;0.40909093618392944;0.9411764740943909;0.7777777910232544;0.4285714030265808;0.5714285373687744;false
356;101021;109749;0.6428571343421936;0.7894736528396606;0.37037038803100586;0.44999998807907104;0.75;false
357;101021;3710;0.44999998807907104;0.875;0.7777777910232544;0.8999999761581421;0.3999999761581421;false
358;101021;103056;0.6666666269302368;0.875;0.4444444179534912;0.6428571343421936;0.8888888955116272;false
359;101021;101555;0.44999998807907104;0.9375;0.7407407760620117;0.4736841917037964;0.6666666269302368;false
360;101021;103002;0.4285714030265808;0.8421052694320679;0.48148149251937866;0.4285714030265808;0.75;false
361;101021;107620;0.29032260179519653;1.0;0.48148149251937866;0.6428571343421936;0.6666666269302368;false
362;100521;104099;0.5882352590560913;0.7777777910232544;0.5;0.6000000238418579;0.3529411554336548;false
363;100521;104310;0.6470588445663452;0.9333333373069763;0.8260869383811951;0.46666663885116577;0.5882352590560913;false
364;100521;100558;0.6470588445663452;0.8235294222831726;0.30000001192092896;0.46666663885116577;0.529411792755127;false
365;100521;104533;0.4333333373069763;0.8333333134651184;0.6499999761581421;0.6000000238418579;0.7058823108673096;false
366;100521;104117;0.529411792755127;0.7894736528396606;0.7307692170143127;0.699999988079071;0.7058823108673096;false
367;100521;108876;0.6086956262588501;0.8666666746139526;0.8500000238418579;0.5;0.7083333730697632;false
368;100521;100717;0.7058823108673096;0.9333333373069763;0.6666666269302368;0.5;0.6470588445663452;false
369;100521;106511;0.6842105388641357;0.8823529481887817;0.3500000238418579;0.6774193644523621;0.7368420958518982;false
370;100521;104842;0.7058823108673096;0.7777777910232544;0.8500000238418579;0.7333333492279053;0.6521738767623901;false
371;100054;100521;0.4117646813392639;0.8666666746139526;0.3999999761581421;0.5;0.47058820724487305;false
372;100521;109426;0.3529411554336548;0.8666666746139526;0.699999988079071;0.5333333015441895;0.3529411554336548;false
373;100521;105066;0.6666666269302368;0.7894736528396606;0.44999998807907104;0.7333333492279053;0.6818181872367859;false
374;100187;100521;0.5454545021057129;0.8823529481887817;0.7727272510528564;0.5666666626930237;0.529411792755127;false
375;100521;109749;0.6470588445663452;0.7368420958518982;0.5;0.6666666269302368;0.3529411554336548;false
376;100521;3710;0.6499999761581421;0.9375;0.7916666865348816;0.3333333134651184;0.699999988079071;false
377;100521;103056;0.3529411554336548;0.9333333373069763;0.6000000238418579;0.46666663885116577;0.47058820724487305;false
378;100521;101555;0.6499999761581421;1.0;0.800000011920929;0.6333333253860474;0.6470588445663452;false
379;100521;103002;0.6190476417541504;0.7894736528396606;0.6499999761581421;0.6666666269302368;0.3529411554336548;false
380;100521;107620;0.4516128897666931;0.9375;0.6499999761581421;0.46666663885116577;0.7058823108673096;false
381;104099;104310;0.9090908765792847;0.7222222089767456;0.43478262424468994;0.5;0.5;false
382;100558;104099;0.9090908765792847;0.8888888955116272;0.6000000238418579;0.5;0.6000000238418579;false
383;104099;104533;0.3333333134651184;0.8888888955116272;0.7692307829856873;0.6785714626312256;0.4117646813392639;false
384;104099;104117;0.8999999761581421;0.8947368264198303;0.38461536169052124;0.7142857313156128;0.5;false
385;104099;108876;0.43478262424468994;0.6666666269302368;0.5263158082962036;0.5357142686843872;0.2916666865348816;false
386;100717;104099;0.8333333134651184;0.7222222089767456;0.3333333134651184;0.5357142686843872;0.5833333730697632;false
387;104099;106511;0.5263158082962036;0.8888888955116272;0.699999988079071;0.774193525314331;0.3684210777282715;false
388;104099;104842;0.6666666269302368;0.8888888955116272;0.5263158082962036;0.7857142686843872;0.30434781312942505;false
389;100054;104099;0.6000000238418579;0.7222222089767456;0.699999
