"First Object";"Second Object";"Similarity Value";"First Object Data";"Second Object Data"
"cd.[102412]";"cd.[104204]";"1.0";"";""
"cd.[102424]";"cd.[107480]";"0.9642857313156128";"";""
"cd.[102446]";"cd.[103731]";"0.9375";"";""
"cd.[102446]";"cd.[104112]";"0.9375";"";""
"cd.[102514]";"cd.[104842]";"0.9333333373069763";"";""
"cd.[102546]";"cd.[105820]";"0.9285714030265808";"";""
"cd.[102595]";"cd.[106551]";"1.0";"";""
"cd.[102595]";"cd.[107458]";"1.0";"";""
"cd.[102629]";"cd.[105682]";"1.0";"";""
"cd.[102643]";"cd.[106478]";"1.0";"";""
"cd.[102645]";"cd.[106082]";"1.0";"";""
"cd.[102666]";"cd.[105709]";"1.0";"";""
"cd.[102670]";"cd.[104410]";"0.9166666865348816";"";""
"cd.[102670]";"cd.[107734]";"0.9166666865348816";"";""
"cd.[102670]";"cd.[108429]";"0.9166666865348816";"";""
"cd.[102697]";"cd.[103567]";"1.0";"";""
"cd.[102697]";"cd.[107309]";"1.0";"";""
"cd.[102722]";"cd.[104065]";"1.0";"";""
"cd.[102722]";"cd.[104771]";"1.0";"";""
"cd.[102722]";"cd.[104948]";"1.0";"";""
"cd.[102722]";"cd.[106181]";"1.0";"";""
"cd.[102722]";"cd.[106983]";"1.0";"";""
"cd.[102722]";"cd.[107456]";"1.0";"";""
"cd.[102722]";"cd.[107678]";"1.0";"";""
"cd.[102722]";"cd.[107907]";"1.0";"";""
"cd.[102722]";"cd.[107995]";"1.0";"";""
"cd.[102722]";"cd.[108049]";"1.0";"";""
"cd.[102722]";"cd.[108237]";"1.0";"";""
"cd.[102746]";"cd.[102997]";"1.0";"";""
"cd.[102746]";"cd.[106087]";"1.0";"";""
"cd.[102746]";"cd.[106378]";"1.0";"";""
"cd.[102746]";"cd.[108108]";"1.0";"";""
"cd.[102760]";"cd.[103339]";"0.9615384340286255";"";""
"cd.[102845]";"cd.[107449]";"1.0";"";""
"cd.[102950]";"cd.[106372]";"0.9032257795333862";"";""
"cd.[102987]";"cd.[103830]";"1.0";"";""
"cd.[102987]";"cd.[104167]";"1.0";"";""
"cd.[102987]";"cd.[104396]";"1.0";"";""
"cd.[102987]";"cd.[107521]";"1.0";"";""
"cd.[102997]";"cd.[106087]";"1.0";"";""
"cd.[102997]";"cd.[106378]";"1.0";"";""
"cd.[102997]";"cd.[108108]";"1.0";"";""
"cd.[103056]";"cd.[107347]";"1.0";"";""
"cd.[103056]";"cd.[108216]";"1.0";"";""
"cd.[103076]";"cd.[103831]";"1.0";"";""
"cd.[103097]";"cd.[104468]";"1.0";"";""
"cd.[103100]";"cd.[106275]";"1.0";"";""
"cd.[103100]";"cd.[106684]";"1.0";"";""
"cd.[103168]";"cd.[103590]";"1.0";"";""
"cd.[103184]";"cd.[107961]";"1.0";"";""
"cd.[103232]";"cd.[109245]";"1.0";"";""
"cd.[103293]";"cd.[103895]";"1.0";"";""
"cd.[103293]";"cd.[106977]";"1.0";"";""
"cd.[103295]";"cd.[107185]";"1.0";"";""
"cd.[103307]";"cd.[104150]";"1.0";"";""
"cd.[103323]";"cd.[107522]";"1.0";"";""
"cd.[103354]";"cd.[105831]";"1.0";"";""
"cd.[103398]";"cd.[107056]";"0.9285714030265808";"";""
"cd.[103398]";"cd.[109743]";"0.9285714030265808";"";""
"cd.[103427]";"cd.[105950]";"1.0";"";""
"cd.[103458]";"cd.[108083]";"1.0";"";""
"cd.[103553]";"cd.[105312]";"1.0";"";""
"cd.[103567]";"cd.[107309]";"1.0";"";""
"cd.[103621]";"cd.[108016]";"1.0";"";""
"cd.[103629]";"cd.[106116]";"0.9047619104385376";"";""
"cd.[103648]";"cd.[103781]";"1.0";"";""
"cd.[103653]";"cd.[104045]";"0.9166666865348816";"";""
"cd.[103731]";"cd.[104112]";"0.9375";"";""
"cd.[103797]";"cd.[107533]";"1.0";"";""
"cd.[103797]";"cd.[108575]";"1.0";"";""
"cd.[103797]";"cd.[109704]";"0.9090908765792847";"";""
"cd.[103815]";"cd.[107056]";"0.9285714030265808";"";""
"cd.[103830]";"cd.[104167]";"1.0";"";""
"cd.[103830]";"cd.[104396]";"1.0";"";""
"cd.[103830]";"cd.[107521]";"1.0";"";""
"cd.[103895]";"cd.[106977]";"1.0";"";""
"cd.[103910]";"cd.[105720]";"1.0";"";""
"cd.[103936]";"cd.[104193]";"1.0";"";""
"cd.[103936]";"cd.[104417]";"1.0";"";""
"cd.[103936]";"cd.[104995]";"1.0";"";""
"cd.[103936]";"cd.[105042]";"1.0";"";""
"cd.[103936]";"cd.[105591]";"1.0";"";""
"cd.[103936]";"cd.[105654]";"1.0";"";""
"cd.[103936]";"cd.[105868]";"1.0";"";""
"cd.[103936]";"cd.[105953]";"1.0";"";""
"cd.[103936]";"cd.[106218]";"1.0";"";""
"cd.[103936]";"cd.[106350]";"1.0";"";""
"cd.[103936]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[103936]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[103936]";"cd.[106857]";"1.0";"";""
"cd.[103936]";"cd.[107327]";"1.0";"";""
"cd.[103936]";"cd.[107493]";"1.0";"";""
"cd.[103936]";"cd.[107681]";"1.0";"";""
"cd.[103936]";"cd.[107700]";"1.0";"";""
"cd.[103936]";"cd.[109172]";"1.0";"";""
"cd.[103936]";"cd.[109605]";"1.0";"";""
"cd.[103954]";"cd.[105217]";"1.0";"";""
"cd.[103971]";"cd.[104661]";"1.0";"";""
"cd.[104025]";"cd.[107702]";"0.9166666865348816";"";""
"cd.[104065]";"cd.[104771]";"1.0";"";""
"cd.[104065]";"cd.[104948]";"1.0";"";""
"cd.[104065]";"cd.[106181]";"1.0";"";""
"cd.[104065]";"cd.[106983]";"1.0";"";""
"cd.[104065]";"cd.[107456]";"1.0";"";""
"cd.[104065]";"cd.[107678]";"1.0";"";""
"cd.[104065]";"cd.[107907]";"1.0";"";""
"cd.[104065]";"cd.[107995]";"1.0";"";""
"cd.[104065]";"cd.[108049]";"1.0";"";""
"cd.[104065]";"cd.[108237]";"1.0";"";""
"cd.[104097]";"cd.[109733]";"0.9142857193946838";"";""
"cd.[104099]";"cd.[104310]";"0.9090908765792847";"";""
"cd.[104099]";"cd.[107734]";"0.9090908765792847";"";""
"cd.[104099]";"cd.[107750]";"0.9090908765792847";"";""
"cd.[104127]";"cd.[105670]";"0.9285714030265808";"";""
"cd.[104151]";"cd.[106166]";"1.0";"";""
"cd.[104151]";"cd.[108008]";"1.0";"";""
"cd.[104167]";"cd.[104396]";"1.0";"";""
"cd.[104167]";"cd.[107521]";"1.0";"";""
"cd.[104193]";"cd.[104417]";"1.0";"";""
"cd.[104193]";"cd.[104995]";"1.0";"";""
"cd.[104193]";"cd.[105042]";"1.0";"";""
"cd.[104193]";"cd.[105591]";"1.0";"";""
"cd.[104193]";"cd.[105654]";"1.0";"";""
"cd.[104193]";"cd.[105868]";"1.0";"";""
"cd.[104193]";"cd.[105953]";"1.0";"";""
"cd.[104193]";"cd.[106218]";"1.0";"";""
"cd.[104193]";"cd.[106350]";"1.0";"";""
"cd.[104193]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[104193]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[104193]";"cd.[106857]";"1.0";"";""
"cd.[104193]";"cd.[107327]";"1.0";"";""
"cd.[104193]";"cd.[107493]";"1.0";"";""
"cd.[104193]";"cd.[107681]";"1.0";"";""
"cd.[104193]";"cd.[107700]";"1.0";"";""
"cd.[104193]";"cd.[109172]";"1.0";"";""
"cd.[104193]";"cd.[109605]";"1.0";"";""
"cd.[104197]";"cd.[105136]";"1.0";"";""
"cd.[104289]";"cd.[105518]";"0.9047619104385376";"";""
"cd.[104310]";"cd.[104818]";"0.9090908765792847";"";""
"cd.[104310]";"cd.[105076]";"0.9166666865348816";"";""
"cd.[104310]";"cd.[107750]";"0.9090908765792847";"";""
"cd.[104392]";"cd.[107490]";"1.0";"";""
"cd.[104396]";"cd.[107521]";"1.0";"";""
"cd.[104410]";"cd.[107734]";"0.9166666865348816";"";""
"cd.[104410]";"cd.[107750]";"0.9166666865348816";"";""
"cd.[104410]";"cd.[108429]";"1.0";"";""
"cd.[104417]";"cd.[104995]";"1.0";"";""
"cd.[104417]";"cd.[105042]";"1.0";"";""
"cd.[104417]";"cd.[105591]";"1.0";"";""
"cd.[104417]";"cd.[105654]";"1.0";"";""
"cd.[104417]";"cd.[105868]";"1.0";"";""
"cd.[104417]";"cd.[105953]";"1.0";"";""
"cd.[104417]";"cd.[106218]";"1.0";"";""
"cd.[104417]";"cd.[106350]";"1.0";"";""
"cd.[104417]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[104417]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[104417]";"cd.[106857]";"1.0";"";""
"cd.[104417]";"cd.[107327]";"1.0";"";""
"cd.[104417]";"cd.[107493]";"1.0";"";""
"cd.[104417]";"cd.[107681]";"1.0";"";""
"cd.[104417]";"cd.[107700]";"1.0";"";""
"cd.[104417]";"cd.[109172]";"1.0";"";""
"cd.[104417]";"cd.[109605]";"1.0";"";""
"cd.[104610]";"cd.[105320]";"0.9375";"";""
"cd.[104671]";"cd.[105448]";"1.0";"";""
"cd.[104704]";"cd.[109651]";"0.9444444179534912";"";""
"cd.[104714]";"cd.[104751]";"1.0";"";""
"cd.[104733]";"cd.[105907]";"0.9677419662475586";"";""
"cd.[104771]";"cd.[104948]";"1.0";"";""
"cd.[104771]";"cd.[106181]";"1.0";"";""
"cd.[104771]";"cd.[106983]";"1.0";"";""
"cd.[104771]";"cd.[107456]";"1.0";"";""
"cd.[104771]";"cd.[107678]";"1.0";"";""
"cd.[104771]";"cd.[107907]";"1.0";"";""
"cd.[104771]";"cd.[107995]";"1.0";"";""
"cd.[104771]";"cd.[108049]";"1.0";"";""
"cd.[104771]";"cd.[108237]";"1.0";"";""
"cd.[104776]";"cd.[107507]";"1.0";"";""
"cd.[104789]";"cd.[105556]";"1.0";"";""
"cd.[104807]";"cd.[107807]";"1.0";"";""
"cd.[104809]";"cd.[107772]";"0.9230769276618958";"";""
"cd.[104812]";"cd.[105250]";"1.0";"";""
"cd.[104812]";"cd.[107400]";"1.0";"";""
"cd.[104818]";"cd.[107734]";"0.9090908765792847";"";""
"cd.[104842]";"cd.[107056]";"0.9333333373069763";"";""
"cd.[104872]";"cd.[105131]";"0.9333333373069763";"";""
"cd.[104890]";"cd.[105114]";"1.0";"";""
"cd.[104948]";"cd.[106181]";"1.0";"";""
"cd.[104948]";"cd.[106983]";"1.0";"";""
"cd.[104948]";"cd.[107456]";"1.0";"";""
"cd.[104948]";"cd.[107678]";"1.0";"";""
"cd.[104948]";"cd.[107907]";"1.0";"";""
"cd.[104948]";"cd.[107995]";"1.0";"";""
"cd.[104948]";"cd.[108049]";"1.0";"";""
"cd.[104948]";"cd.[108237]";"1.0";"";""
"cd.[104995]";"cd.[105042]";"1.0";"";""
"cd.[104995]";"cd.[105591]";"1.0";"";""
"cd.[104995]";"cd.[105654]";"1.0";"";""
"cd.[104995]";"cd.[105868]";"1.0";"";""
"cd.[104995]";"cd.[105953]";"1.0";"";""
"cd.[104995]";"cd.[106218]";"1.0";"";""
"cd.[104995]";"cd.[106350]";"1.0";"";""
"cd.[104995]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[104995]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[104995]";"cd.[106857]";"1.0";"";""
"cd.[104995]";"cd.[107327]";"1.0";"";""
"cd.[104995]";"cd.[107493]";"1.0";"";""
"cd.[104995]";"cd.[107681]";"1.0";"";""
"cd.[104995]";"cd.[107700]";"1.0";"";""
"cd.[104995]";"cd.[109172]";"1.0";"";""
"cd.[104995]";"cd.[109605]";"1.0";"";""
"cd.[105042]";"cd.[105591]";"1.0";"";""
"cd.[105042]";"cd.[105654]";"1.0";"";""
"cd.[105042]";"cd.[105868]";"1.0";"";""
"cd.[105042]";"cd.[105953]";"1.0";"";""
"cd.[105042]";"cd.[106218]";"1.0";"";""
"cd.[105042]";"cd.[106350]";"1.0";"";""
"cd.[105042]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[105042]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[105042]";"cd.[106857]";"1.0";"";""
"cd.[105042]";"cd.[107327]";"1.0";"";""
"cd.[105042]";"cd.[107493]";"1.0";"";""
"cd.[105042]";"cd.[107681]";"1.0";"";""
"cd.[105042]";"cd.[107700]";"1.0";"";""
"cd.[105042]";"cd.[109172]";"1.0";"";""
"cd.[105042]";"cd.[109605]";"1.0";"";""
"cd.[105059]";"cd.[105145]";"1.0";"";""
"cd.[105149]";"cd.[107181]";"1.0";"";""
"cd.[105220]";"cd.[106002]";"1.0";"";""
"cd.[105250]";"cd.[107400]";"1.0";"";""
"cd.[105264]";"cd.[109129]";"1.0";"";""
"cd.[105349]";"cd.[107734]";"0.9090908765792847";"";""
"cd.[105382]";"cd.[108385]";"1.0";"";""
"cd.[105501]";"cd.[106191]";"1.0";"";""
"cd.[105591]";"cd.[105654]";"1.0";"";""
"cd.[105591]";"cd.[105868]";"1.0";"";""
"cd.[105591]";"cd.[105953]";"1.0";"";""
"cd.[105591]";"cd.[106218]";"1.0";"";""
"cd.[105591]";"cd.[106350]";"1.0";"";""
"cd.[105591]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[105591]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[105591]";"cd.[106857]";"1.0";"";""
"cd.[105591]";"cd.[107327]";"1.0";"";""
"cd.[105591]";"cd.[107493]";"1.0";"";""
"cd.[105591]";"cd.[107681]";"1.0";"";""
"cd.[105591]";"cd.[107700]";"1.0";"";""
"cd.[105591]";"cd.[109172]";"1.0";"";""
"cd.[105591]";"cd.[109605]";"1.0";"";""
"cd.[105618]";"cd.[105975]";"0.9230769276618958";"";""
"cd.[105621]";"cd.[107976]";"0.9090908765792847";"";""
"cd.[105652]";"cd.[106918]";"1.0";"";""
"cd.[105652]";"cd.[107976]";"0.9090908765792847";"";""
"cd.[105652]";"cd.[108500]";"1.0";"";""
"cd.[105654]";"cd.[105868]";"1.0";"";""
"cd.[105654]";"cd.[105953]";"1.0";"";""
"cd.[105654]";"cd.[106218]";"1.0";"";""
"cd.[105654]";"cd.[106350]";"1.0";"";""
"cd.[105654]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[105654]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[105654]";"cd.[106857]";"1.0";"";""
"cd.[105654]";"cd.[107327]";"1.0";"";""
"cd.[105654]";"cd.[107493]";"1.0";"";""
"cd.[105654]";"cd.[107681]";"1.0";"";""
"cd.[105654]";"cd.[107700]";"1.0";"";""
"cd.[105654]";"cd.[109172]";"1.0";"";""
"cd.[105654]";"cd.[109605]";"1.0";"";""
"cd.[105707]";"cd.[105748]";"1.0";"";""
"cd.[105723]";"cd.[107973]";"1.0";"";""
"cd.[105779]";"cd.[106111]";"1.0";"";""
"cd.[105843]";"cd.[108194]";"1.0";"";""
"cd.[105843]";"cd.[109048]";"1.0";"";""
"cd.[105868]";"cd.[105953]";"1.0";"";""
"cd.[105868]";"cd.[106218]";"1.0";"";""
"cd.[105868]";"cd.[106350]";"1.0";"";""
"cd.[105868]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[105868]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[105868]";"cd.[106857]";"1.0";"";""
"cd.[105868]";"cd.[107327]";"1.0";"";""
"cd.[105868]";"cd.[107493]";"1.0";"";""
"cd.[105868]";"cd.[107681]";"1.0";"";""
"cd.[105868]";"cd.[107700]";"1.0";"";""
"cd.[105868]";"cd.[109172]";"1.0";"";""
"cd.[105868]";"cd.[109605]";"1.0";"";""
"cd.[105953]";"cd.[106218]";"1.0";"";""
"cd.[105953]";"cd.[106350]";"1.0";"";""
"cd.[105953]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[105953]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[105953]";"cd.[106857]";"1.0";"";""
"cd.[105953]";"cd.[107327]";"1.0";"";""
"cd.[105953]";"cd.[107493]";"1.0";"";""
"cd.[105953]";"cd.[107681]";"1.0";"";""
"cd.[105953]";"cd.[107700]";"1.0";"";""
"cd.[105953]";"cd.[109172]";"1.0";"";""
"cd.[105953]";"cd.[109605]";"1.0";"";""
"cd.[105975]";"cd.[106271]";"0.9200000166893005";"";""
"cd.[106087]";"cd.[106378]";"1.0";"";""
"cd.[106087]";"cd.[108108]";"1.0";"";""
"cd.[106166]";"cd.[108008]";"1.0";"";""
"cd.[106181]";"cd.[106983]";"1.0";"";""
"cd.[106181]";"cd.[107456]";"1.0";"";""
"cd.[106181]";"cd.[107678]";"1.0";"";""
"cd.[106181]";"cd.[107907]";"1.0";"";""
"cd.[106181]";"cd.[107995]";"1.0";"";""
"cd.[106181]";"cd.[108049]";"1.0";"";""
"cd.[106181]";"cd.[108237]";"1.0";"";""
"cd.[106209]";"cd.[108125]";"1.0";"";""
"cd.[106218]";"cd.[106350]";"1.0";"";""
"cd.[106218]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[106218]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[106218]";"cd.[106857]";"1.0";"";""
"cd.[106218]";"cd.[107327]";"1.0";"";""
"cd.[106218]";"cd.[107493]";"1.0";"";""
"cd.[106218]";"cd.[107681]";"1.0";"";""
"cd.[106218]";"cd.[107700]";"1.0";"";""
"cd.[106218]";"cd.[109172]";"1.0";"";""
"cd.[106218]";"cd.[109605]";"1.0";"";""
"cd.[106234]";"cd.[106652]";"0.9599999785423279";"";""
"cd.[106275]";"cd.[106684]";"1.0";"";""
"cd.[106350]";"cd.[106357]";"0.9230769276618958";"";""
"cd.[106350]";"cd.[106698]";"0.9230769276618958";"";""
"cd.[106350]";"cd.[106857]";"1.0";"";""
"cd.[106350]";"cd.[107327]";"1.0";"";""
"cd.[106350]";"cd.[107493]";"1.0";"";""
"cd.[106350]";"cd.[107681]";"1.0";"";""
"cd.[106350]";"cd.[107700]";"1.0";"";""
"cd.[106350]";"cd.[109172]";"1.0";"";""
"cd.[106350]";"cd.[109605]";"1.0";"";""
"cd.[106357]";"cd.[106698]";"1.0";"";""
"cd.[106357]";"cd.[106857]";"0.9230769276618958";"";""
"cd.[106357]";"cd.[107327]";"0.9230769276618958";"";""
"cd.[106357]";"cd.[107493]";"0.9230769276618958";"";""
"cd.[106357]";"cd.[107681]";"0.9230769276618958";"";""
"cd.[106357]";"cd.[107700]";"0.9230769276618958";"";""
"cd.[106357]";"cd.[109172]";"0.9230769276618958";"";""
"cd.[106357]";"cd.[109605]";"0.9230769276618958";"";""
"cd.[106357]";"cd.[109726]";"0.9230769276618958";"";""
"cd.[106378]";"cd.[108108]";"1.0";"";""
"cd.[106503]";"cd.[109225]";"1.0";"";""
"cd.[106519]";"cd.[107233]";"1.0";"";""
"cd.[106551]";"cd.[107458]";"1.0";"";""
"cd.[106556]";"cd.[107511]";"1.0";"";""
"cd.[106581]";"cd.[107790]";"1.0";"";""
"cd.[106604]";"cd.[108439]";"1.0";"";""
"cd.[106698]";"cd.[106857]";"0.9230769276618958";"";""
"cd.[106698]";"cd.[107327]";"0.9230769276618958";"";""
"cd.[106698]";"cd.[107493]";"0.9230769276618958";"";""
"cd.[106698]";"cd.[107681]";"0.9230769276618958";"";""
"cd.[106698]";"cd.[107700]";"0.9230769276618958";"";""
"cd.[106698]";"cd.[109172]";"0.9230769276618958";"";""
"cd.[106698]";"cd.[109605]";"0.9230769276618958";"";""
"cd.[106698]";"cd.[109726]";"0.9230769276618958";"";""
"cd.[106786]";"cd.[107145]";"1.0";"";""
"cd.[106802]";"cd.[108205]";"1.0";"";""
"cd.[106856]";"cd.[107666]";"1.0";"";""
"cd.[106857]";"cd.[107327]";"1.0";"";""
"cd.[106857]";"cd.[107493]";"1.0";"";""
"cd.[106857]";"cd.[107681]";"1.0";"";""
"cd.[106857]";"cd.[107700]";"1.0";"";""
"cd.[106857]";"cd.[109172]";"1.0";"";""
"cd.[106857]";"cd.[109605]";"1.0";"";""
"cd.[106918]";"cd.[107976]";"0.9090908765792847";"";""
"cd.[106918]";"cd.[108500]";"1.0";"";""
"cd.[106941]";"cd.[107556]";"0.9375";"";""
"cd.[106951]";"cd.[107197]";"1.0";"";""
"cd.[106983]";"cd.[107456]";"1.0";"";""
"cd.[106983]";"cd.[107678]";"1.0";"";""
"cd.[106983]";"cd.[107907]";"1.0";"";""
"cd.[106983]";"cd.[107995]";"1.0";"";""
"cd.[106983]";"cd.[108049]";"1.0";"";""
"cd.[106983]";"cd.[108237]";"1.0";"";""
"cd.[107327]";"cd.[107493]";"1.0";"";""
"cd.[107327]";"cd.[107681]";"1.0";"";""
"cd.[107327]";"cd.[107700]";"1.0";"";""
"cd.[107327]";"cd.[109172]";"1.0";"";""
"cd.[107327]";"cd.[109605]";"1.0";"";""
"cd.[107347]";"cd.[108216]";"1.0";"";""
"cd.[107381]";"cd.[108228]";"1.0";"";""
"cd.[107397]";"cd.[107629]";"1.0";"";""
"cd.[107445]";"cd.[108557]";"1.0";"";""
"cd.[107456]";"cd.[107678]";"1.0";"";""
"cd.[107456]";"cd.[107907]";"1.0";"";""
"cd.[107456]";"cd.[107995]";"1.0";"";""
"cd.[107456]";"cd.[108049]";"1.0";"";""
"cd.[107456]";"cd.[108237]";"1.0";"";""
"cd.[107493]";"cd.[107681]";"1.0";"";""
"cd.[107493]";"cd.[107700]";"1.0";"";""
"cd.[107493]";"cd.[109172]";"1.0";"";""
"cd.[107493]";"cd.[109605]";"1.0";"";""
"cd.[107533]";"cd.[108575]";"1.0";"";""
"cd.[107533]";"cd.[109704]";"0.9090908765792847";"";""
"cd.[107678]";"cd.[107907]";"1.0";"";""
"cd.[107678]";"cd.[107995]";"1.0";"";""
"cd.[107678]";"cd.[108049]";"1.0";"";""
"cd.[107678]";"cd.[108237]";"1.0";"";""
"cd.[107681]";"cd.[107700]";"1.0";"";""
"cd.[107681]";"cd.[109172]";"1.0";"";""
"cd.[107681]";"cd.[109605]";"1.0";"";""
"cd.[107700]";"cd.[109172]";"1.0";"";""
"cd.[107700]";"cd.[109605]";"1.0";"";""
"cd.[107734]";"cd.[107750]";"0.9090908765792847";"";""
"cd.[107734]";"cd.[108429]";"0.9166666865348816";"";""
"cd.[107750]";"cd.[108429]";"0.9166666865348816";"";""
"cd.[107853]";"cd.[109720]";"1.0";"";""
"cd.[107907]";"cd.[107995]";"1.0";"";""
"cd.[107907]";"cd.[108049]";"1.0";"";""
"cd.[107907]";"cd.[108237]";"1.0";"";""
"cd.[107968]";"cd.[108091]";"0.9677419662475586";"";""
"cd.[107976]";"cd.[108500]";"0.9090908765792847";"";""
"cd.[107995]";"cd.[108049]";"1.0";"";""
"cd.[107995]";"cd.[108237]";"1.0";"";""
"cd.[108049]";"cd.[108237]";"1.0";"";""
"cd.[108194]";"cd.[109048]";"1.0";"";""
"cd.[108362]";"cd.[108392]";"0.9333333373069763";"";""
"cd.[108408]";"cd.[108563]";"1.0";"";""
"cd.[108575]";"cd.[109704]";"0.9090908765792847";"";""
"cd.[108746]";"cd.[109003]";"0.931034505367279";"";""
"cd.[109172]";"cd.[109605]";"1.0";"";""
"cd.[109173]";"cd.[109404]";"0.9090908765792847";"";""
"cd.[109606]";"cd.[109660]";"1.0";"";""
"cd.[109637]";"cd.[109716]";"0.9642857313156128";"";""
"cd.[109732]";"cd.[109743]";"0.9333333373069763";"";""
