elemento1;elemento2;duplicata;title;artist;track01;track02;track03
3539;4190;true;1.0;1.0;1.0;0.9375;1.0
4348;7170;true;0.9047619104385376;1.0;0.8260869383811951;1.0;1.0
2807;7064;true;0.9230769276618958;1.0;1.0;1.0;1.0
3529;4114;true;1.0;1.0;1.0;0.9523809552192688;1.0
7363;8118;true;1.0;1.0;1.0;0.9090908765792847;0.7058823108673096
2406;7291;true;1.0;0.949999988079071;1.0;1.0;0.8823529481887817
3159;9969;true;1.0;1.0;1.0;0.9791666865348816;0.9736841917037964
2577;2581;true;1.0;1.0;1.0;0.9333333373069763;0.1666666865348816
7859;9798;true;1.0;1.0;1.0;0.9230769276618958;0.8421052694320679
7037;7237;true;0.8888888955116272;1.0;0.9302325248718262;0.9117646813392639;1.0
100170;100358;false;1.0;1.0;0.9333333373069763;0.8666666746139526;0.8666666746139526
10061;3517;true;1.0;1.0;0.9444444179534912;1.0;0.8999999761581421
10301;6246;true;1.0;1.0;1.0;0.8571428656578064;1.0
5238;8297;true;0.9090908765792847;1.0;1.0;0.8846153616905212;1.0
6663;6665;true;1.0;1.0;0.9090908765792847;1.0;1.0
5394;5418;true;1.0;0.9375;1.0;1.0;1.0
4895;9209;true;1.0;1.0;1.0;0.8571428656578064;0.7272727489471436
4613;6116;true;0.95652174949646;1.0;0.95652174949646;1.0;1.0
2619;6174;true;1.0;1.0;0.875;1.0;1.0
2427;8640;true;0.9375;1.0;0.9375;0.9473684430122375;1.0
9588;9811;true;1.0;1.0;1.0;0.875;1.0
7201;8536;true;1.0;1.0;1.0;1.0;1.0
4384;5657;true;1.0;1.0;1.0;1.0;1.0
6798;9068;true;0.1388888955116272;1.0;0.5909091234207153;0.7647058963775635;0.8181818127632141
2139;3296;true;0.6842105388641357;1.0;0.8333333134651184;0.8421052694320679;0.9230769276618958
1884;9542;true;0.5357142686843872;0.4285714030265808;0.7777777910232544;0.90625;0.7692307829856873
109608;109714;false;0.4848484992980957;1.0;0.20512819290161133;0.7083333730697632;0.7567567825317383
5426;7869;true;1.0;1.0;1.0;1.0;0.9285714030265808
10383;7852;true;1.0;1.0;1.0;1.0;1.0
10383;8029;true;1.0;1.0;1.0;1.0;1.0
10064;2819;true;1.0;1.0;1.0;1.0;1.0
4297;8636;true;1.0;1.0;1.0;1.0;0.8888888955116272
4306;8636;true;1.0;1.0;1.0;1.0;0.8888888955116272
3722;8453;true;1.0;1.0;1.0;1.0;1.0
3722;6719;true;1.0;1.0;1.0;1.0;1.0
5731;8779;true;1.0;1.0;1.0;1.0;1.0
7361;7750;true;1.0;1.0;1.0;1.0;1.0
8265;9149;true;1.0;1.0;1.0;1.0;1.0
2440;5443;true;1.0;1.0;1.0;1.0;0.949999988079071
4508;9662;true;1.0;1.0;1.0;1.0;0.9629629850387573
3356;6955;true;1.0;1.0;1.0;1.0;0.9411764740943909
4266;6690;true;1.0;1.0;1.0;1.0;1.0
3678;6690;true;1.0;1.0;1.0;1.0;1.0
4481;6716;true;1.0;1.0;1.0;1.0;1.0
4441;7515;true;1.0;1.0;1.0;1.0;0.9333333373069763
100198;106489;false;1.0;1.0;1.0;1.0;1.0
11530;5099;true;1.0;1.0;1.0;1.0;0.8055555820465088
5324;7847;true;1.0;1.0;1.0;1.0;0.875
10652;9640;true;1.0;1.0;1.0;1.0;1.0
5912;8949;true;1.0;1.0;1.0;1.0;1.0
10107;7341;true;1.0;1.0;1.0;1.0;0.9714285731315613
2571;9019;true;1.0;1.0;1.0;1.0;1.0
6568;9557;true;1.0;1.0;1.0;1.0;1.0
107994;108153;false;0.3333333134651184;0.2799999713897705;0.22857141494750977;0.260869562625885;0.19999998807907104
